FILM;ID ACTEUR;PERSONNAGE;
tt0114702;nm0152237;Charles Cros;
tt0114702;nm0358960;The Judge;
tt0114702;nm0432568;Andre;
tt0114702;nm0633884;Somalian Woman;
tt0114702;nm0359150;Djami;
tt0114702;nm0213919;Prostitute;
tt0114214;nm0000232;Ellen;
tt0114214;nm0000432;Herod;
tt0114214;nm0000128;Cort;
tt0114214;nm0000138;Kid;
tt0114214;nm0068551;Dog Kelly;
tt0114214;nm0089348;Doc Wallace;
tt0114214;nm0176723;Eugene Dred;
tt0114214;nm0202966;Sgt. Cantrell;
tt0114214;nm0000448;Ace Hanlon;
tt0114214;nm0385757;Horace the Bartender;
tt0114214;nm0000641;Marshall;
tt0114214;nm0095478;Scars;
tt0114214;nm0122466;Katie;
tt0114214;nm0557739;Mattie Silk;
tt0114214;nm1807200;Ratsy;
tt0114214;nm0834754;Charlie Moonlight;
tt0114214;nm0842684;Blind Boy;
tt0114214;nm0818547;Gold Teeth Man;
tt0112461;nm0000138;Jim Carroll;
tt0112461;nm0000966;Jim's Mother;
tt0112461;nm0812427;Chanting Woman;
tt0112461;nm0534944;Pedro;
tt0112461;nm0569011;Neutron;
tt0112461;nm0000242;Mickey;
tt0112461;nm0178358;Father McNulty;
tt0112461;nm0665114;Construction Worker;
tt0112461;nm0456124;Swifty;
tt0112461;nm0660493;Iggy;
tt0112461;nm0300674;Referee #1;
tt0112461;nm0300040;Bobo;
tt0112461;nm0430355;Tommy;
tt0112461;nm0609215;Counterman;
tt0112461;nm0000496;Diane Moody;
tt0112461;nm0408284;Bobby;
tt0112461;nm0039010;Stripper;
tt0112461;nm0001368;Reggie;
tt0109820;nm0000138;Bud;
tt0109820;nm0000998;Tree;
tt0109820;nm0339562;Uncle Rose;
tt0109820;nm0372396;Mandrake;
tt0109820;nm0001650;Lizard;
tt0109820;nm0448223;Susan;
tt0109820;nm0489857;Debbie;
tt0109820;nm0842525;Dot;
tt0108550;nm0000136;Gilbert Grape;
tt0108550;nm0000138;Arnie Grape;
tt0108550;nm0000496;Becky;
tt0108550;nm0005460;Betty Carver;
tt0108550;nm0146055;Momma;
tt0108550;nm0364307;Amy Grape;
tt0108550;nm0770788;Ellen Grape;
tt0108550;nm0001798;Mr. Carver;
tt0108550;nm0000604;Tucker Van Dyke;
tt0108550;nm0000417;Bobby McBurney;
tt0108550;nm0105166;Becky's Grandma;
tt0108550;nm0338375;Mr. Lamson;
tt0108550;nm0521788;Mrs. Lamson;
tt0108550;nm0373285;Minister;
tt0108550;nm0430091;Todd Carver;
tt0108550;nm0278026;Doug Carver;
tt0108550;nm0170952;Sheriff Farrel;
tt0108550;nm0799433;Deputy;
tt0088527;nm0005484;Dr. Jason Seaver;
tt0088527;nm0005088;Maggie Malone Seaver;
tt0088527;nm0131647;Mike Seaver;
tt0088527;nm0588595;Ben Seaver;
tt0088527;nm0325097;Carol Seaver;
tt0088527;nm0424534;Chrissy Seaver;
tt0088527;nm0462809;Richard 'Boner' Stabone;
tt0088527;nm0000138;Luke Brower;
tt0088527;nm0633564;Kate MacDonald;
tt0088527;nm0007984;Stinky Sullivan;
tt0088527;nm0551502;Eddie;
tt0088527;nm0230657;Christine Ellen 'Chrissy' Seaver;
tt0088527;nm0230656;Christine Ellen 'Chrissy' Seaver;
tt0088527;nm1070446;Class Friend;
tt0088527;nm0027402;Principal Willis Dewitt;
tt0088527;nm0570160;Kate Malone;
tt0088527;nm0135558;Debbie;
tt0088527;nm0414589;Shelley;
tt0105156;nm0000106;Ivy;
tt0105156;nm0004960;Sylvie Cooper;
tt0105156;nm0000643;Darryl Cooper;
tt0105156;nm0001440;Georgie Cooper;
tt0105156;nm0830711;Bob;
tt0105156;nm0757140;Isabelle;
tt0105156;nm0601149;Kid;
tt0105156;nm0704523;Another Kid;
tt0105156;nm0000138;Guy;
tt0105156;nm0325951;Man in Car;
tt0105156;nm0371720;Tiny;
tt0105156;nm0936011;Old Man;
tt0105156;nm0437265;James;
tt0105156;nm0259975;Man on Screen;
tt0105156;nm0615166;M.D.;
tt0105156;nm0419610;Nurse Behind Desk;
tt0105156;nm0760144;Orderly;
tt0105156;nm0110390;Deathrocker;
tt0101627;nm0130890;Clifford;
tt0101627;nm0111846;Annie;
tt0101627;nm0184085;Johnny;
tt0101627;nm0184102;Johnny;
tt0101627;nm0402669;Briggs;
tt0101627;nm0043497;Betty Briggs;
tt0101627;nm0000138;Josh;
tt0101627;nm0649210;Charlie McFadden;
tt0101627;nm0086553;Frank;
tt0101627;nm0883486;Mario;
tt0101627;nm0068690;Rosalie;
tt0101627;nm0181374;Marcia;
tt0101627;nm0062844;Mrs. Menges;
tt0101627;nm0958451;Mr. Menges;
tt0101627;nm0542994;Ug;
tt0101627;nm0005417;Sal;
tt0101627;nm0882139;Sheriff;
tt0101627;nm0083712;Reverend;
tt0098887;nm0000893;Gil Buckman;
tt0098887;nm0040739;Karen Buckman;
tt0098887;nm0805189;Kevin Buckman;
tt0098887;nm0000301;Taylor Buckman;
tt0098887;nm0492226;Justin Buckman;
tt0098887;nm0123078;Helen Buckman;
tt0098887;nm0583033;Julie Buckman Hawks;
tt0098887;nm0000274;Tod Hawks;
tt0098887;nm0000138;Garry Buckman;
tt0098887;nm0643209;Nathan Merrick;
tt0098887;nm0635628;Susan Buckman Merrick;
tt0098887;nm0777078;Patty Merrick;
tt0098887;nm0413839;Great Grandma Greenwell;
tt0098887;nm0534306;Marilyn Buckman;
tt0098887;nm0934750;Frank Buckman;
tt0098887;nm0334057;Ed Lambkin;
tt0098887;nm0911700;;
tt0098887;nm0279297;Ballet Teacher;
tt10257288;nm0000138;Alex;
tt0096661;nm0908914;Dee McCullough;
tt0096661;nm0831791;Chris McCullough;
tt0096661;nm0261678;Will McCullough;
tt0096661;nm2513441;Megan McCullough;
tt0096661;nm0699092;Steve McCullough;
tt0096661;nm1558595;Lassie;
tt0096661;nm0930996;Arnie Fielding;
tt0096661;nm0677216;Tracy;
tt0096661;nm0001522;Andrew Leeds;
tt0096661;nm0805113;Frankie Warren;
tt0096661;nm0439170;Keith;
tt0096661;nm0218394;Jimmy;
tt0096661;nm0000138;Glen;
tt0096661;nm0114352;Nikki;
tt0096661;nm0240415;Dr. Woods;
tt0096661;nm1479027;Glen;
tt0096661;nm0133474;Lt. Dawson;
tt0096661;nm6274410;Matt;
tt0086793;nm0553436;Cruz Castillo;
tt0086793;nm0908001;Eden Capwell;
tt0086793;nm0334398;Julia Wainwright;
tt0086793;nm0019950;C.C. Capwell;
tt0086793;nm0560478;Gina Timmons;
tt0086793;nm0566282;Sophia Capwell;
tt0086793;nm0203810;Mason Capwell;
tt0086793;nm0571219;Ted Capwell;
tt0086793;nm0182661;Lionel Lockridge;
tt0086793;nm0000705;Kelly Capwell Perkins;
tt0086793;nm0814798;Augusta Lockridge;
tt0086793;nm0750356;Michael Donnelly;
tt0086793;nm0307505;Kelly Capwell;
tt0086793;nm0860179;Mason Capwell;
tt0086793;nm0213210;Keith Timmons;
tt0086793;nm7333425;Josh Taylor;
tt0086793;nm0575058;Victoria Lane Capwell;
tt0086793;nm0097040;Robert Barr;
tt0096673;nm0272474;Ponyboy Curtis;
tt0096673;nm0367696;Sodapop Curtis;
tt0096673;nm0005089;Darrel 'Darry' Curtis;
tt0096673;nm0699198;Steve Randle;
tt0096673;nm0000274;Keith 'Two-Bit' Mathews;
tt0096673;nm0750852;Tim Shepard;
tt0096673;nm0907947;Sherri 'Cherry' Valance;
tt0096673;nm0566187;Belinda 'Scout' Jenkins;
tt0096673;nm0000671;Buck Merrill;
tt0096673;nm0168892;Randy Anderson;
tt0096673;nm0591703;Sheila;
tt0096673;nm0566188;Marcia;
tt0096673;nm0705333;Vice Principal;
tt0096673;nm0437088;Gregg Parker;
tt0096673;nm0000099;Rhonda Sue;
tt0096673;nm0642522;Convict;
tt0096673;nm0213034;;
tt0096673;nm0205630;;
tt0190196;nm0312196;Miss Sally;
tt0190196;nm0565912;Miss Molly;
tt0190196;nm0355375;Kimble;
tt0190196;nm0165189;Miss Nancy;
tt0190196;nm2382193;Self;
tt0190196;nm10830345;Child;
tt0190196;nm4998517;Self;
tt0190196;nm1820195;Self\s-\sHost\s-\sLouisiana;
tt0190196;nm1886384;Self - Guest;
tt0190196;nm12747391;Self - Miss Rosemary;
tt0190196;nm6366084;Child;
tt0190196;nm8671928;Child;
tt0190196;nm0006901;Self - Nebraska;
tt0190196;nm5982013;Self;
tt0190196;nm12171386;Self;
tt0190196;nm1770164;Self;
tt0190196;nm0372043;Self;
tt0190196;nm0000138;Child;
tt1823664;nm4832920;Annie;
tt1823664;nm0000139;Hannigan;
tt1823664;nm0004937;Will Stacks;
tt1823664;nm0126284;Grace;
tt1823664;nm0134072;Guy;
tt1823664;nm0015382;Nash;
tt1823664;nm0953882;Lou;
tt1823664;nm2292661;Tessie;
tt1823664;nm3632172;Mia;
tt1823664;nm5351647;Isabella;
tt1823664;nm4548936;Pepper;
tt1823664;nm0592923;Annie's "Dad";
tt1823664;nm1139632;Annie's "Mom";
tt1823664;nm1898126;Social Services Inspector;
tt1823664;nm1368866;Mrs. Kovacevic;
tt1823664;nm0888248;Harold Gray;
tt1823664;nm0406320;Waiter at Domani;
tt1823664;nm0000150;Michael J. Fox;
tt1956620;nm0781981;Jay;
tt1956620;nm0000139;Annie;
tt1956620;nm1117791;Robby;
tt1956620;nm2608689;Tess;
tt1956620;nm0000507;Hank;
tt1956620;nm0269542;Max;
tt1956620;nm0501802;Linda;
tt1956620;nm5338034;Nell;
tt1956620;nm4174653;Howard;
tt1956620;nm4271711;Clive;
tt1956620;nm1225333;Walt;
tt1956620;nm3157856;Marta;
tt1956620;nm1320827;Edward;
tt1956620;nm1369571;Piper Bros. Executive;
tt1956620;nm4437821;Charlie;
tt1956620;nm3585283;Rosie;
tt1956620;nm3253860;Beth;
tt1956620;nm3529685;Punit;
tt2203939;nm0000139;Carly Whitten;
tt2203939;nm0005182;Kate King;
tt2203939;nm4478322;Amber;
tt2203939;nm0182666;Mark King;
tt2203939;nm0000467;Frank;
tt2203939;nm1978325;Phil;
tt2203939;nm3747326;Lydia;
tt2203939;nm2416114;Busboy;
tt2203939;nm1865462;Cece;
tt2203939;nm1497615;Fernando;
tt2203939;nm2788974;Waitress;
tt2203939;nm0861513;Nick;
tt2203939;nm5094628;Raven-Haired Beauty;
tt2203939;nm0117135;Security Guard;
tt2203939;nm4925682;Receptionist;
tt2203939;nm0589933;Woman at Deli;
tt2203939;nm2820748;Woman Buying Coffee;
tt2203939;nm4264684;Woman in Restroom;
tt2193215;nm1055413;Counselor;
tt2193215;nm0004851;Laura;
tt2193215;nm0000139;Malkina;
tt2193215;nm0000849;Reiner;
tt2193215;nm6053309;Truck Driver #1;
tt2193215;nm0390486;Truck Driver #2;
tt2193215;nm1259158;Malkina's Bodyguard;
tt2193215;nm0004486;Diamond Dealer;
tt2193215;nm3450051;Young Biker;
tt2193215;nm3842446;Woman in Grocery Store;
tt2193215;nm0000093;Westray;
tt2193215;nm0420219;Waitress;
tt2193215;nm3520393;Barman;
tt2193215;nm0001609;Ruth;
tt2193215;nm3727971;Highway Patrolman;
tt2193215;nm3342825;Watching Girl;
tt2193215;nm0819874;Wireman;
tt2193215;nm1527905;Tony;
tt0404978;nm0000147;Harry Deane;
tt0404978;nm0000139;PJ Puznowski;
tt0404978;nm0000614;Lionel Shabandar;
tt0404978;nm0001804;Zaidenweber;
tt0404978;nm0183822;The Major;
tt0404978;nm3912214;Shabandar's Shoot Servant;
tt0404978;nm1276507;Mr. Dunlop;
tt0404978;nm0077718;Gas Station Cashier;
tt0404978;nm0017556;Rodeo PA Man;
tt0404978;nm4707183;Gunboy;
tt0404978;nm1296340;Cowboy 1 (Merle);
tt0404978;nm2627391;Cowboy 2;
tt0404978;nm0001458;Grandma Merle;
tt0404978;nm3057022;Executive Wilson;
tt0404978;nm2518190;Executive Slazenger;
tt0404978;nm1317154;Fiona (Secretary);
tt0404978;nm5515983;Monet;
tt0404978;nm0307826;Georing;
tt1979172;nm0001037;Graham Chapman;
tt1979172;nm0000092;John Cleese;
tt1979172;nm0001402;Terry Jones;
tt1979172;nm0001589;Michael Palin;
tt1979172;nm0000416;Interview Don #2;
tt1979172;nm0166470;Masseuse;
tt1979172;nm1711389;David Sherlock;
tt1979172;nm0000410;Oscar Wilde;
tt1979172;nm0118721;;
tt1979172;nm6015296;;
tt1979172;nm0448712;;
tt1979172;nm0442207;Uncle Lloyd;
tt1979172;nm0390903;Recording Engineer;
tt1979172;nm0225707;;
tt1979172;nm0236436;Vomiting Sylvia Krystel;
tt1979172;nm0000139;Seigmund Freud;
tt1979172;nm0179196;Thompson;
tt1979172;nm0296484;Self;
tt2486724;nm0000196;Shrek;
tt2486724;nm0000552;Donkey;
tt2486724;nm0000139;Princess Fiona;
tt2486724;nm0491402;Dr. Cockroach Ph.D.;
tt2486724;nm0736622;B.O.B.;
tt2486724;nm0001475;Lord Farquad;
tt2486724;nm0970606;Three Pigs;
tt2486724;nm0971017;Thelonius;
tt2486724;nm0970447;Gingerbread Man;
tt2486724;nm0912403;Wolf;
tt1586265;nm0000139;Jules;
tt1586265;nm1285162;Evan;
tt1586265;nm1733365;Interpreter;
tt1586265;nm0000598;Ramsey;
tt1586265;nm0000182;Holly;
tt1586265;nm0006969;Wendy;
tt1586265;nm2003700;Marco;
tt1586265;nm2395937;Skyler;
tt1586265;nm1229520;Gary;
tt1586265;nm0447695;Rosie;
tt1586265;nm0001674;Vic;
tt1586265;nm0763928;Alex;
tt1586265;nm0542133;Davis;
tt1586265;nm1097364;Gabe;
tt1586265;nm0502073;Craig;
tt1586265;nm1197519;Patel;
tt1586265;nm2313103;Janice;
tt1586265;nm1018488;Kara;
tt1284575;nm0000139;Elizabeth Halsey;
tt1284575;nm0781981;Russell Gettis;
tt1284575;nm0005493;Scott Delacorte;
tt1284575;nm0700577;Amy Squirrel;
tt1284575;nm0809613;Lynn Davies;
tt1284575;nm0383422;Principal Wally Snur;
tt1284575;nm0020405;Sandy Pinkus;
tt1284575;nm0035395;Ms. Pavicic;
tt1284575;nm2298331;Garrett Tiara;
tt1284575;nm3239803;Sasha Abernathy;
tt1284575;nm1105980;Chase Rubin-Rossi;
tt1284575;nm3849020;Arkady;
tt1284575;nm2684663;Devon - Chase's Friend;
tt1284575;nm3878124;Gaby;
tt1284575;nm2470538;Tristan;
tt1284575;nm3906552;Spencer;
tt1284575;nm3898130;Rodrigo - Acne Kid;
tt1284575;nm2648101;Shawn;
tt0990407;nm0736622;Britt Reid;
tt0990407;nm1727100;Kato;
tt0990407;nm0910607;Chudnofsky;
tt0990407;nm0000139;Lenore Case;
tt0990407;nm0929489;James Reid;
tt0990407;nm1092086;Scanlon;
tt0990407;nm0001579;Axford;
tt0990407;nm0364807;Popeye;
tt0990407;nm0170968;Chili;
tt0990407;nm0000411;Tupper;
tt0990407;nm0718920;Daily Sentinel Reporter;
tt0990407;nm0640382;Daily Sentinel Reporter;
tt0990407;nm0750851;Daily Sentinel Reporter;
tt0990407;nm3858902;Young Britt;
tt0990407;nm3006818;Ana Lee;
tt0990407;nm1543157;Limo Girl;
tt0990407;nm0167139;Politician;
tt0990407;nm0946002;City Hall Reporter;
tt9583666;nm0000104;Puss;
tt9583666;nm0000139;Fiona;
tt9583666;nm0230666;Rumplestiltskin;
tt9583666;nm0000552;Donkey;
tt9583666;nm0000196;Shrek;
tt1830577;nm0000196;Shrek;
tt1830577;nm0000552;Donkey;
tt1830577;nm0000104;Puss in Boots;
tt1830577;nm0000139;Princess Fiona;
tt1830577;nm0230666;Rumpelstiltskin;
tt1830577;nm0358316;Brogan;
tt1830577;nm0970606;Three Little Pigs;
tt1830577;nm0971017;Blind Mice;
tt1830577;nm0970447;Gingy;
tt1830577;nm0912403;Big Bad Wolf;
tt1830577;nm2857081;Ogre Baby;
tt1830577;nm2857474;Ogre Baby;
tt1830577;nm3887542;Ogre Baby;
tt1725156;nm0000196;Shrek;
tt1725156;nm0000139;Princess Fiona;
tt1725156;nm0000104;Puss in Boots;
tt1725156;nm1102891;Sugar;
tt1725156;nm0249931;Donkey;
tt1725156;nm0970606;Pinocchio;
tt1725156;nm0971017;Blind Mice;
tt1725156;nm0970447;Gingerbread Man;
tt1725156;nm0912403;Wolf;
tt1725156;nm1157265;Creepy Clockwork Chorus;
tt1725156;nm0280164;Creepy Clockwork Chorus;
tt1725156;nm0084190;Geppetto;
tt1725156;nm2857474;Ogre Baby;
tt1725156;nm2857081;Ogre Baby;
tt1725156;nm2773059;Teenager #1;
tt1725156;nm0973974;Teenager #2;
tt10954600;nm0748620;Scott Lang;
tt10954600;nm1431940;Hope Van Dyne;
tt10954600;nm0000140;Dr. Hank Pym;
tt10954600;nm0000201;Janet Van Dyne;
tt10954600;nm3718007;Kang the Conqueror;
tt10954600;nm1105980;Cassie Lang;
tt10954600;nm1015684;M.O.D.O.K.;
tt10954600;nm0000195;Lord Krylar;
tt10954600;nm6884042;Jentorra;
tt10954600;nm2860379;Quaz;
tt10954600;nm3937518;Xolum;
tt10954600;nm2810287;Veb;
tt10954600;nm1320827;Jimmy Woo;
tt10954600;nm5122748;Patrol Police Officer;
tt10954600;nm1368643;Axia Restaurant Maitre D';
tt10954600;nm10005581;Axia Restaurant Bartender;
tt10954600;nm2654510;Axia Restaurant Bartender;
tt10954600;nm8845062;Axia Restaurant Waiter;
tt4651448;nm0000140;Guy;
tt4651448;nm2796745;Sam;
tt4651448;nm4477261;E.B.;
tt4651448;nm1221047;Narrator;
tt4651448;nm0000473;Michellee;
tt4651448;nm3255459;Glutz;
tt4651448;nm0048389;Chickeraffe;
tt4651448;nm0443286;Father;
tt4651448;nm0851317;Yes Man;
tt4651448;nm0412850;Snerz;
tt4651448;nm0942482;McWinkle;
tt4651448;nm1584992;Crony 3;
tt4651448;nm0296546;Crony 2;
tt4651448;nm0165101;Pam;
tt4651448;nm0117339;Philip Trousers;
tt4651448;nm0001549;Dookess;
tt4651448;nm0906945;Genuine Friendship Bracelet;
tt4651448;nm2023050;Looka;
tt10168312;nm0942482;The Watcher;
tt10168312;nm0235261;Additional Voices;
tt10168312;nm0003214;Additional Voices;
tt10168312;nm0235960;Additional Voices;
tt10168312;nm0851317;Additional Voices;
tt10168312;nm0000168;Nick Fury;
tt10168312;nm1569276;Black Panther;
tt10168312;nm1964186;Iron Man;
tt10168312;nm3086712;Additional Voices;
tt10168312;nm5620984;Additional Voices;
tt10168312;nm0707780;Additional Voices;
tt10168312;nm1128572;Black Widow;
tt10168312;nm0719637;Clint Barton;
tt10168312;nm1212722;Doctor Strange;
tt10168312;nm0342029;Brock Rumlow;
tt10168312;nm0005079;Captain America;
tt10168312;nm1775091;Okoye;
tt10168312;nm2739851;Ultron;
tt7255502;nm0000140;Sandy Kominsky;
tt7255502;nm1807222;Mindy Kominsky;
tt7255502;nm4004372;Jude;
tt7255502;nm2878390;Margaret;
tt7255502;nm4495300;Lane;
tt7255502;nm3748060;Darshani;
tt7255502;nm0000273;Norman Newlander;
tt7255502;nm0001802;Lisa;
tt7255502;nm0652089;Theresa;
tt7255502;nm5977545;Breana;
tt7255502;nm0249046;Phoebe;
tt7255502;nm0001663;Martin;
tt7255502;nm1553620;Alex;
tt7255502;nm0838360;Eileen;
tt7255502;nm0005286;Robby;
tt7255502;nm0000678;Roz;
tt7255502;nm0005412;Madelyn;
tt7255502;nm9360948;Matthew;
tt4154796;nm0000375;Tony Stark;
tt4154796;nm0262635;Steve Rogers;
tt4154796;nm0749263;Bruce Banner;
tt4154796;nm1165110;Thor;
tt4154796;nm0424060;Natasha Romanoff;
tt4154796;nm0719637;Clint Barton;
tt4154796;nm0000332;James Rhodes;
tt4154796;nm0748620;Scott Lang;
tt4154796;nm1212722;Doctor Strange;
tt4154796;nm1569276;T'Challa;
tt4154796;nm0488953;Carol Danvers;
tt4154796;nm4043618;Peter Parker;
tt4154796;nm2394794;Nebula;
tt4154796;nm0757855;Gamora;
tt4154796;nm1431940;Hope Van Dyne;
tt4154796;nm1935086;Valkyrie;
tt4154796;nm0000623;Frigga;
tt4154796;nm0647634;Wanda Maximoff;
tt7946836;nm4705900;Zheng Kaisi;
tt7946836;nm9587598;Game Room Foreman;
tt7946836;nm3447142;Li Jun;
tt7946836;nm6786925;Kaisi's Mother;
tt7946836;nm4082296;Liu Qing;
tt7946836;nm8890068;Indecent Patient;
tt7946836;nm4803632;Nurse;
tt7946836;nm5394802;Head Nurse;
tt7946836;nm2336653;Andou;
tt7946836;nm11443834;The Shop Owner;
tt7946836;nm1328476;Old Lady;
tt7946836;nm7332622;Intermediary Manager;
tt7946836;nm0000140;Anderson;
tt7946836;nm5509510;Long Haired Man;
tt7946836;nm10992045;Blonde Man;
tt7946836;nm9518635;Hat Man;
tt7946836;nm10516811;Man in the white suit;
tt7946836;nm5275219;Zhang Jingkun;
tt5095030;nm0748620;Scott Lang;
tt5095030;nm1431940;Hope Van Dyne;
tt5095030;nm0671567;Luis;
tt5095030;nm0324658;Sonny Burch;
tt5095030;nm0134072;Paxton;
tt5095030;nm0339460;Maggie;
tt5095030;nm1939267;Dave;
tt5095030;nm2810287;Kurt;
tt5095030;nm4789912;Ava;
tt5095030;nm5338858;Cassie;
tt5095030;nm1320827;Jimmy Woo;
tt5095030;nm0000201;Janet Van Dyne;
tt5095030;nm0000401;Dr. Bill Foster;
tt5095030;nm0000140;Dr. Hank Pym;
tt5095030;nm2591562;Uzman;
tt5095030;nm1336552;Anitolov;
tt5095030;nm1353738;Knox;
tt5095030;nm5604130;Agent Stoltz;
tt1734493;nm0636426;Alice Racine;
tt1734493;nm0089217;Jack Alcott;
tt1734493;nm0001057;Emily Knowles;
tt1734493;nm0000518;Bob Hunter;
tt1734493;nm0000140;Eric Lasch;
tt1734493;nm0550624;Frank Sutter;
tt1734493;nm0403374;Yazid Khaleel;
tt1734493;nm1340370;Ed Romley;
tt1734493;nm1527338;Wilson;
tt1734493;nm4108791;Amjad;
tt1734493;nm1981574;David Mercer;
tt1734493;nm3252163;Buzz Cut;
tt1734493;nm0214860;Payne;
tt1734493;nm4586939;Barrett;
tt1734493;nm3043480;Lateef;
tt1734493;nm4289673;Elevator Technician;
tt1734493;nm9523079;Adam Roizman;
tt1734493;nm6466615;Restaurant Owner;
tt0478970;nm0748620;Scott Lang;
tt0478970;nm0000140;Dr. Hank Pym;
tt0478970;nm1015684;Darren Cross;
tt0478970;nm1431940;Hope Van Dyne;
tt0478970;nm0134072;Paxton;
tt0478970;nm1107001;Sam Wilson;
tt0478970;nm0339460;Maggie Lang;
tt0478970;nm5338858;Cassie Lang;
tt0478970;nm0671567;Luis;
tt0478970;nm2810287;Kurt;
tt0478970;nm1939267;Dave;
tt0478970;nm0365445;Gale;
tt0478970;nm2017943;Peggy Carter;
tt0478970;nm0805476;Howard Stark;
tt0478970;nm0233027;Mitchell Carson;
tt0478970;nm0606541;Cab Driver;
tt0478970;nm0877203;Dale;
tt0478970;nm0356489;Hydra Buyer;
tt2911668;nm0000140;Madec;
tt2911668;nm3528539;Ben;
tt2911668;nm4096851;Charlie;
tt2911668;nm2267063;Laina;
tt2911668;nm0001074;Sheriff Robb;
tt2911668;nm0404656;Secretary;
tt2911668;nm8065762;Dead Girl w;
tt2911668;nm8065761;Helicopter Pilot;
tt2911668;nm3349263;Ben's Father;
tt2465146;nm0000140;Oren Little;
tt2465146;nm0000473;Leah;
tt2465146;nm3606106;Sarah;
tt2465146;nm0661755;Kate;
tt2465146;nm1173786;Kyle;
tt2465146;nm4246295;Peter;
tt2465146;nm5761097;Dylan;
tt2465146;nm5748413;Caleb;
tt2465146;nm2253389;Ray;
tt2465146;nm1861624;Kennedy;
tt2465146;nm0791864;Luke Little;
tt2465146;nm2803471;Ted;
tt2465146;nm0827973;Claire;
tt2465146;nm0885110;Club Owner;
tt2465146;nm0731941;Jason;
tt2465146;nm3371687;Rita;
tt2465146;nm0048379;David Shaw;
tt2465146;nm0870866;Le Duc;
tt1291580;nm0000140;Liberace;
tt1291580;nm0000354;Scott Thorson;
tt1291580;nm0000836;Bob Black;
tt1291580;nm0958420;Lou;
tt1291580;nm0420646;Assistant Director;
tt1291580;nm0237850;Director;
tt1291580;nm0730062;Stunt Actor;
tt1291580;nm3544182;Camera Assistant;
tt1291580;nm5695641;Sound Mixer;
tt1291580;nm0606623;Rose Carracappa;
tt1291580;nm0113595;Joe Carracappa;
tt1291580;nm0038370;George Liberace;
tt1291580;nm0001666;Frances Liberace;
tt1291580;nm0469471;Dora Liberace;
tt1291580;nm2091145;Billy Leatherwood;
tt1291580;nm1166844;Ray Arnett;
tt1291580;nm0000101;Seymour Heller;
tt1291580;nm5300025;Assistant Stage Manager;
tt1506999;nm2442289;Mallory Kane;
tt1506999;nm0000191;Kenneth;
tt1506999;nm1055413;Paul;
tt1506999;nm0029400;Scott;
tt1506999;nm1475594;Aaron;
tt1506999;nm0743351;Diner Waitress;
tt1506999;nm0000140;Alex Coblenz;
tt1506999;nm0000104;Rodrigo;
tt1506999;nm2959119;Victor;
tt1506999;nm0272961;Barroso;
tt1506999;nm0098453;Helpful Guy;
tt1506999;nm3831767;Jamie;
tt1506999;nm1362980;Gomez;
tt1506999;nm0938931;Jiang;
tt1506999;nm1401010;Hotel Clerk;
tt1506999;nm1221808;Goatee;
tt1506999;nm0440913;Studer;
tt1506999;nm0000200;John Kane;
tt0852863;nm1605108;Phineas Flynn;
tt0852863;nm0693933;Dr. Heinz Doofenshmirtz;
tt0852863;nm0864308;Candace Flynn;
tt0852863;nm1032473;Ferb Fletcher;
tt0852863;nm0550578;Major Francis Monogram;
tt0852863;nm0005352;Linda Flynn-Fletcher;
tt0852863;nm0048389;Perry the Platypus;
tt0852863;nm1351987;Isabella Garcia-Shapiro;
tt0852863;nm0997689;Baljeet Tjinder;
tt0852863;nm0310929;Buford Van Stomm;
tt0852863;nm0639782;Lawrence Fletcher;
tt0852863;nm2562246;Carl;
tt0852863;nm1102053;Jeremy Johnson;
tt0852863;nm0005026;Stacy Hirano;
tt0852863;nm3141508;Additional Voices;
tt0852863;nm1470322;Vanessa Doofenshmirtz;
tt0852863;nm0896742;Norm;
tt0852863;nm1312566;Additional Voices;
tt19890316;nm0000212;Willa;
tt19890316;nm0000141;Bill;
tt19890316;nm15403850;Airport Voice;
tt19890316;nm14783700;Stranded Passenger;
tt19890316;nm14258858;1st Class Passenger;
tt19890316;nm0003826;Atlanta Passenger;
tt19890316;nm12834522;Stranded Passenger;
tt19890316;nm2976562;Stranded Passenger;
tt19890316;nm14463113;Flight Attendant;
tt14145436;nm7878293;Judson Crandall;
tt14145436;nm2480636;Norma;
tt14145436;nm5569442;Manny Rivers;
tt14145436;nm8285356;Donna Rivers;
tt14145436;nm0001794;Dan Crandall;
tt14145436;nm10291275;Timmy Baterman;
tt14145436;nm0000141;Bill Baterman;
tt14145436;nm0000526;Kathy Crandall;
tt14145436;nm0000427;Marjorie Washburn;
tt14145436;nm5218368;Sheriff Anderson;
tt14145436;nm1920430;Johnson;
tt14145436;nm2403407;Commander Williams;
tt14145436;nm1296188;Priest;
tt14145436;nm1047913;Chief;
tt14145436;nm0390775;Mayor Hannibal Benson;
tt14145436;nm0926471;Hospital Visitor;
